cc_num,category,amt
4198470814557,grocery,72.23
2712209726293386,grocery,184.12
3514865930894695,shopping,1.79
3514865930894695,grocery,107.65
2305336922781618,shopping,2.81
343464013864032,grocery,64.34
4334230547694630,grocery,122.38
3558881852140592,shopping,13.32
5456776410929288,shopping,9.01
4599735407877245080,shopping,821.77
349612764943496,shopping,130.47
4149238353975790,grocery,50.52
3514865930894695,shopping,206.65
60495593109,misc,8.02
4225990116481262579,entertainment,53.58
630423337322,gas_transport,71.89
2348245054386329,shopping,4.15
374930071163758,grocery,46.4
676372984911,grocery,96.3
5104807169438134,grocery,186.99
4334230547694630,grocery,163.55
6593250708747804,grocery,70.13
3592325941359225,gas_transport,91.8
4149238353975790,grocery,95.55
4512828414983801773,gas_transport,66.84
2248735346244816,shopping,8.0
2348245054386329,misc,3.32
3501509250702469,grocery,43.3
30404291151692,misc,10.09
4423489490781412,shopping,84.18
30487648872433,shopping,29.75
2712209726293386,gas_transport,78.57
2720433095629877,gas_transport,53.1
4265776278887457,grocery,141.28
4428780983793657331,misc,88.09
3558881852140592,misc,8.67
639046421587,shopping,80.3
341283058448499,misc,2.78
571465035400,grocery,83.75
2266735643685262,grocery,49.2
630423337322,grocery,95.62
2248735346244816,grocery,126.76
376028110684021,misc,44.5
30074693890476,gas_transport,80.21
4423489490781412,grocery,144.99
30011465039817,grocery,167.27
4509142395811241,gas_transport,47.7
180048185037117,gas_transport,78.48
4956828990005111019,gas_transport,75.79
4707867759656333,misc,6.51
2720433095629877,gas_transport,55.56
4149238353975790,shopping,95.02
2348245054386329,shopping,8.25
3525668150756629,shopping,135.19
3502088871723054,gas_transport,81.46
374930071163758,misc,6.84
343464013864032,misc,94.58
6011860238257910,misc,8.55
4687263141103,gas_transport,81.46
349612764943496,shopping,76.46
3501509250702469,misc,8.85
4642255475285942,grocery,92.03
349612764943496,shopping,135.02
2248735346244816,misc,5.72
3568736585751727,misc,26.76
4198470814557,gas_transport,49.03
630441765090,shopping,5.76
6011999606625827,shopping,3.65
4767265376804500,gas_transport,64.02
630441765090,entertainment,15.96
630412733309,gas_transport,59.2
676372984911,gas_transport,36.83
630441765090,gas_transport,70.94
30487648872433,gas_transport,54.51
4642894980163,misc,7.35
3518758680062249,grocery,62.9
2266735643685262,gas_transport,65.97
4225990116481262579,shopping,59.74
2356276337669917,grocery,68.87
4423489490781412,gas_transport,92.58
30074693890476,misc,9.08
180048185037117,grocery,222.05
6011360759745864,food_dining,18.68
2712209726293386,misc,133.14
2720433095629877,gas_transport,40.59
5456776410929288,shopping,126.89
38859492057661,gas_transport,54.74
4509142395811241,misc,1.37
376028110684021,grocery,102.41
4225990116481262579,shopping,6.32
3501509250702469,grocery,56.8
3568736585751727,shopping,98.41
3518234918950662,misc,111.46
5456776410929288,grocery,176.47
2348245054386329,entertainment,141.47
2712209726293386,grocery,53.39
4225990116481262579,grocery,80.74
2248735346244816,misc,7.5
630441765090,shopping,44.38
375534208663984,shopping,96.03
30404291151692,misc,4.23
30404291151692,grocery,196.5
4469777115158234880,grocery,45.91
2720433095629877,gas_transport,34.44
3534093764340240,shopping,5.95
5456776410929288,misc,454.65
2248735346244816,grocery,114.78
571465035400,shopping,145.15
4683520018489354,misc,5.31
30404291151692,misc,88.37
374125201044065,grocery,122.56
213126662687660,misc,745.6
4433091568498503,food_dining,85.98
213126662687660,misc,19.61
3568736585751727,grocery,58.75
180094608895855,shopping,16.13
4198470814557,grocery,64.79
180048185037117,misc,120.91
213193596103206,grocery,44.31
30487648872433,gas_transport,43.1
6011999606625827,misc,9.75
3514865930894695,shopping,1440.65
374125201044065,gas_transport,67.78
180067784565096,shopping,4.92
4265776278887457,gas_transport,53.04
2720433095629877,gas_transport,81.3
3518234918950662,grocery,37.27
2703186189652095,gas_transport,70.05
2248735346244816,grocery,125.14
3547560454237873,grocery,130.96
630423337322,misc,15.97
630441765090,grocery,105.19
3558881852140592,misc,9.26
213126662687660,grocery,37.77
571465035400,grocery,99.57
377234009633447,shopping,147.26
6534628260579800,gas_transport,66.77
213126662687660,grocery,35.61
374125201044065,shopping,406.07
4666314527820883145,grocery,52.34
3547560454237873,shopping,127.45
2348245054386329,shopping,5.79
3525668150756629,grocery,81.36
571465035400,shopping,122.38
2712209726293386,misc,12.1
3553629419254918,grocery,83.56
2248735346244816,gas_transport,46.84
6593250708747804,grocery,55.63
341283058448499,grocery,149.55
4225990116481262579,entertainment,190.4
3598215285024754,grocery,90.2
2712209726293386,grocery,75.78
4922710831011201,shopping,5.79
571465035400,shopping,150.64
630441765090,misc,654.55
5456776410929288,misc,1.38
3518234918950662,grocery,179.61
3577578023716568,gas_transport,57.85
180042946491150,gas_transport,71.9
30074693890476,misc,45.39
4225990116481262579,shopping,8.69
2720433095629877,gas_transport,76.32
4716561796955522,shopping,866.79
6011999606625827,gas_transport,41.19
3553629419254918,gas_transport,40.32
3553629419254918,gas_transport,49.27
2248735346244816,grocery,158.24
4789911625179723,grocery,203.62
213126662687660,grocery,33.83
374125201044065,misc,2.79
4922710831011201,misc,928.48
180067784565096,misc,172.1
343464013864032,entertainment,305.2
2348245054386329,shopping,9.16
4642255475285942,gas_transport,82.75
2248735346244816,gas_transport,59.76
6011860238257910,grocery,151.85
3525668150756629,grocery,110.68
4334230547694630,shopping,24.35
4981132848794,entertainment,26.63
3598215285024754,grocery,191.24
571365235126,gas_transport,91.2
5559857416065248,shopping,8.67
3583793405872580,gas_transport,54.19
571465035400,misc,34.7
2248735346244816,shopping,8.23
5456776410929288,gas_transport,79.98
4149238353975790,gas_transport,63.5
571465035400,grocery,92.15
4149238353975790,misc,31.78
3502088871723054,misc,16.77
349612764943496,grocery,110.16
60495593109,grocery,96.7
30561214688470,gas_transport,56.43
2348245054386329,shopping,3.29
630423337322,misc,3.89
6511349151405438,shopping,89.6
6534628260579800,grocery,67.08
6011860238257910,shopping,6.79
3518234918950662,grocery,199.05
213141712584544,misc,24.72
213112402583773,misc,46.22
2703186189652095,grocery,232.53
571465035400,shopping,91.36
343464013864032,grocery,57.68
4149238353975790,shopping,149.73
6534628260579800,gas_transport,85.69
2703186189652095,misc,33.63
630423337322,grocery,31.81
343464013864032,misc,2.72
4149238353975790,grocery,109.33
4481131401752,gas_transport,91.17
4469777115158234880,gas_transport,56.55
630441765090,gas_transport,73.41
3568736585751727,shopping,99.04
4956828990005111019,grocery,88.51
4512828414983801773,gas_transport,60.19
4198470814557,gas_transport,65.5
3568736585751727,shopping,91.05
4509142395811241,shopping,1.86
30487648872433,misc,1.81
630441765090,gas_transport,51.61
3536918668124647,grocery,94.26
630423337322,personal_care,335.11
3501509250702469,misc,7.25
3577578023716568,shopping,9.02
4599735407877245080,personal_care,28.82
30273037698427,misc,147.48
4956828990005111019,misc,7.1
3518758680062249,food_dining,5.13
4789911625179723,home,15.83
375534208663984,health_fitness,73.93
4512828414983801773,food_dining,33.79
341283058448499,home,11.51
213178850083780,entertainment,71.63
5559857416065248,entertainment,9.73
3598215285024754,food_dining,73.94
377234009633447,health_fitness,101.33
180042946491150,shopping,6.0
4198470814557,personal_care,183.08
6011893664860915,kids_pets,43.67
571365235126,food_dining,9.91
4334230547694630,entertainment,24.84
3518234918950662,home,87.98
2703186189652095,shopping,491.25
4922710831011201,entertainment,46.19
30273037698427,misc,245.59
4469777115158234880,health_fitness,184.25
4265776278887457,home,107.4
6534628260579800,health_fitness,78.45
213112402583773,misc,9.43
3518758680062249,entertainment,23.22
30487648872433,personal_care,20.21
180042946491150,entertainment,22.72
6511349151405438,travel,5.91
6011860238257910,entertainment,53.21
2720830304681674,health_fitness,18.76
630412733309,health_fitness,48.44
180042946491150,misc,4.62
213112402583773,home,65.0
5559857416065248,kids_pets,76.57
180048185037117,shopping,191.68
6593250708747804,food_dining,22.71
6534628260579800,food_dining,18.71
375534208663984,food_dining,55.54
6534628260579800,personal_care,7.87
571465035400,health_fitness,74.46
4423489490781412,personal_care,11.4
341283058448499,kids_pets,39.37
4683520018489354,personal_care,15.88
180094608895855,health_fitness,1.19
6011893664860915,food_dining,38.33
4683520018489354,personal_care,2.61
6011893664860915,personal_care,29.33
30011465039817,shopping,6.68
3553629419254918,shopping,8.09
213126662687660,entertainment,46.5
4666314527820883145,entertainment,63.22
6511349151405438,food_dining,43.25
6011492816282597,misc,62.28
4198470814557,food_dining,25.98
6011360759745864,home,83.88
2712209726293386,travel,1487.09
2720433095629877,kids_pets,26.91
6534628260579800,food_dining,42.62
30561214688470,travel,4.17
213112402583773,home,110.04
375534208663984,entertainment,78.84
213126662687660,personal_care,55.88
30074693890476,shopping,4.62
571465035400,kids_pets,49.92
630423337322,misc,4.68
2720830304681674,entertainment,104.6
30273037698427,kids_pets,85.61
5104807169438134,food_dining,7.51
213112402583773,shopping,6.82
180094608895855,personal_care,114.88
3502088871723054,entertainment,98.69
2248735346244816,kids_pets,10.27
213141712584544,personal_care,12.81
676372984911,misc,6.28
213193596103206,shopping,156.45
3525668150756629,entertainment,77.94
4922710831011201,kids_pets,107.73
2235613922823698,health_fitness,61.56
2712209726293386,shopping,6.34
4512828414983801773,home,4.92
5456776410929288,kids_pets,48.0
2348245054386329,home,51.33
213193596103206,food_dining,50.3
375534208663984,kids_pets,56.76
2235613922823698,travel,3.74
630423337322,shopping,813.01
30273037698427,misc,16.34
2348245054386329,personal_care,113.66
2305336922781618,home,6.28
180042946491150,shopping,2.63
4469777115158234880,shopping,8.89
2712209726293386,shopping,7.07
2703186189652095,kids_pets,175.07
3553629419254918,home,9.01
376028110684021,entertainment,67.27
374930071163758,personal_care,1.39
6011999606625827,food_dining,57.37
4334230547694630,food_dining,85.58
6534628260579800,misc,2.83
30561214688470,home,92.35
213178850083780,health_fitness,72.92
4956828990005111019,shopping,370.87
2712209726293386,kids_pets,42.82
5104807169438134,kids_pets,200.08
30487648872433,kids_pets,90.46
6593250708747804,personal_care,61.05
630423337322,entertainment,3.38
3553629419254918,health_fitness,15.97
30273037698427,entertainment,51.37
4642894980163,home,22.84
3518234918950662,entertainment,115.08
630423337322,home,8.96
377234009633447,health_fitness,57.87
3553629419254918,kids_pets,13.64
213141712584544,shopping,7.03
349612764943496,entertainment,74.21
630423337322,kids_pets,19.13
630423337322,personal_care,5.67
30074693890476,kids_pets,194.5
4642894980163,misc,2.29
6593250708747804,home,33.72
4198470814557,food_dining,5.64
6593250708747804,shopping,198.7
4198470814557,home,16.36
30273037698427,misc,143.31
3525668150756629,home,72.01
6534628260579800,travel,1.45
377234009633447,home,28.91
374125201044065,personal_care,44.37
630423337322,kids_pets,2.99
30074693890476,shopping,9.09
375534208663984,food_dining,57.68
3568736585751727,entertainment,72.02
3514865930894695,home,11.35
630441765090,kids_pets,106.98
180048185037117,personal_care,33.51
377234009633447,home,60.39
3553629419254918,shopping,8.97
343464013864032,kids_pets,34.82
213112402583773,kids_pets,60.26
180048185037117,home,79.28
213112402583773,shopping,2.97
2235613922823698,shopping,6.72
2235613922823698,kids_pets,31.83
4956828990005111019,travel,1.02
6593250708747804,home,39.06
2248735346244816,entertainment,2.67
6511349151405438,home,45.26
4599735407877245080,home,12.66
349612764943496,shopping,146.04
4707867759656333,kids_pets,13.36
343464013864032,kids_pets,198.39
3518234918950662,personal_care,40.7
6534628260579800,misc,5.86
3598215285024754,shopping,1344.7
3577578023716568,shopping,8.86
2248735346244816,kids_pets,50.89
6011860238257910,food_dining,34.59
3518758680062249,personal_care,3.97
6511349151405438,home,55.73
6011893664860915,shopping,3.29
3514865930894695,personal_care,67.35
4265776278887457,food_dining,40.92
4642894980163,health_fitness,39.3
4198470814557,shopping,5.71
6534628260579800,home,38.87
639046421587,health_fitness,75.37
2266735643685262,shopping,6.32
2348245054386329,personal_care,28.38
630423337322,shopping,2.69
30074693890476,shopping,1.7
4512828414983801773,shopping,1.48
6593250708747804,travel,8.7
374930071163758,kids_pets,47.13
5456776410929288,health_fitness,17.55
3598215285024754,personal_care,62.61
2712209726293386,shopping,27.62
6011492816282597,shopping,4.24
4642894980163,misc,8.88
4642255475285942,personal_care,217.14
630423337322,home,141.39
180048185037117,entertainment,1.8
3598215285024754,shopping,6.66
6011999606625827,personal_care,13.95
4423489490781412,food_dining,146.88
180042946491150,personal_care,16.64
571465035400,personal_care,75.46
4198470814557,shopping,616.37
6011999606625827,home,94.67
2248735346244816,health_fitness,140.29
3514865930894695,entertainment,47.85
213178850083780,personal_care,71.85
630423337322,shopping,1.6
2248735346244816,entertainment,24.65
630441765090,health_fitness,25.38
4265776278887457,travel,8.65
4512828414983801773,kids_pets,18.71
6534628260579800,personal_care,1.16
2712209726293386,kids_pets,36.05
3598215285024754,kids_pets,7.93
30487648872433,kids_pets,3.77
376028110684021,travel,604.03
4707867759656333,food_dining,57.17
377234009633447,health_fitness,2.12
3501509250702469,food_dining,9.0
3502088871723054,shopping,2.77
4265776278887457,health_fitness,29.45
4198470814557,shopping,9.1
6534628260579800,entertainment,65.69
676372984911,home,151.63
213178850083780,home,94.74
180048185037117,health_fitness,27.35
30273037698427,shopping,200.85
4725837176265195730,kids_pets,43.46
4789911625179723,home,25.15
571365235126,shopping,1.44
6011492816282597,kids_pets,137.89
4469777115158234880,personal_care,36.62
2305336922781618,entertainment,26.53
30273037698427,shopping,128.57
4265776278887457,entertainment,106.9
213193596103206,home,77.87
180048185037117,kids_pets,209.35
639046421587,entertainment,85.3
213178850083780,health_fitness,72.27
6534628260579800,grocery,81.31
349612764943496,entertainment,86.84
213112402583773,shopping,7.03
180067784565096,entertainment,145.31
4642894980163,misc,146.37
375534208663984,kids_pets,45.91
4512828414983801773,travel,2.25
4469777115158234880,health_fitness,68.7
4956828990005111019,entertainment,71.6
30074693890476,shopping,115.0
30074693890476,health_fitness,45.08
3501509250702469,kids_pets,98.49
571365235126,home,51.64
30273037698427,personal_care,3.62
3518234918950662,home,227.92
349612764943496,home,77.41
213141712584544,shopping,10.5
376028110684021,entertainment,80.06
4265776278887457,home,151.54
3502088871723054,food_dining,44.02
4599735407877245080,kids_pets,118.46
3518758680062249,food_dining,6.79
180048185037117,personal_care,140.39
213193596103206,home,85.5
343464013864032,home,37.38
4642894980163,food_dining,72.73
2712209726293386,home,52.37
4512828414983801773,personal_care,6.23
2712209726293386,personal_care,1.0
180067784565096,travel,8.18
2305336922781618,food_dining,16.08
6011893664860915,shopping,231.2
4469777115158234880,shopping,6.45
3525668150756629,food_dining,56.57
6534628260579800,food_dining,4.36
374930071163758,entertainment,66.48
3598215285024754,food_dining,74.24
375534208663984,health_fitness,75.92
3568736585751727,health_fitness,73.62
376028110684021,shopping,147.2
213112402583773,misc,39.2
180042946491150,home,19.95
180067784565096,personal_care,123.34
2703186189652095,food_dining,39.97
6534628260579800,entertainment,146.23
6511349151405438,kids_pets,22.75
3518234918950662,shopping,6.14
2305336922781618,kids_pets,91.8
4642894980163,shopping,2.83
6534628260579800,health_fitness,23.53
2712209726293386,entertainment,166.7
3583793405872580,kids_pets,22.54
630423337322,personal_care,28.39
3518234918950662,shopping,24.4
3568736585751727,entertainment,77.32
639046421587,kids_pets,36.32
2720433095629877,food_dining,65.0
3577578023716568,personal_care,19.44
213141712584544,travel,1.6
6011893664860915,personal_care,50.31
4423489490781412,entertainment,4.01
376028110684021,personal_care,72.11
30273037698427,entertainment,91.1
6011492816282597,personal_care,57.43
2266735643685262,misc,5.32
4149238353975790,personal_care,67.06
2235613922823698,misc,630.08
180042946491150,home,70.48
4642255475285942,entertainment,39.28
6011893664860915,kids_pets,139.77
375534208663984,kids_pets,46.61
3553629419254918,entertainment,45.14
30074693890476,travel,97.99
2720433095629877,food_dining,1.27
213193596103206,travel,471.42
4642894980163,kids_pets,34.68
4149238353975790,personal_care,65.26
2235613922823698,kids_pets,58.71
213112402583773,entertainment,1.43
180042946491150,kids_pets,63.45
4687263141103,health_fitness,53.77
6011893664860915,personal_care,23.44
3598215285024754,health_fitness,53.82
2720433095629877,misc,2.39
213193596103206,travel,493.12
213126662687660,personal_care,49.97
2703186189652095,home,8.41
3553629419254918,kids_pets,7.28
4469777115158234880,home,28.83
6593250708747804,health_fitness,1.14
30074693890476,personal_care,7.87
5456776410929288,home,45.83
375534208663984,shopping,145.38
4469777115158234880,shopping,7.42
30561214688470,food_dining,4.27
4512828414983801773,food_dining,102.07
3511058278399773,home,8.3
6011360759745864,health_fitness,29.96
3553629419254918,shopping,5.09
4512828414983801773,food_dining,1.49
4509142395811241,personal_care,12.37
4149238353975790,entertainment,86.03
4481131401752,shopping,1414.59
2720433095629877,entertainment,97.95
4428780983793657331,food_dining,113.15
3525668150756629,home,70.66
2720433095629877,misc,6.07
30561214688470,food_dining,18.04
4334230547694630,home,106.41
3501509250702469,health_fitness,55.7
6534628260579800,misc,11.98
3553629419254918,health_fitness,40.39
571465035400,food_dining,62.55
375534208663984,food_dining,54.78
180048185037117,shopping,31.32
6011492816282597,entertainment,196.25
6011893664860915,home,89.89
3501509250702469,personal_care,66.81
3502088871723054,shopping,3.33
2348245054386329,personal_care,56.16
630441765090,entertainment,7.83
213112402583773,kids_pets,41.59
6011893664860915,health_fitness,239.71
2720433095629877,kids_pets,33.66
2703186189652095,home,109.99
213112402583773,travel,4.92
4469777115158234880,shopping,3.49
374930071163758,shopping,4.64
180042946491150,shopping,6.11
6011893664860915,shopping,4.03
2720433095629877,misc,1.92
3518758680062249,food_dining,64.71
571365235126,food_dining,3.51
2703186189652095,shopping,18.7
2703186189652095,home,171.85
3577578023716568,health_fitness,15.4
3518234918950662,personal_care,36.27
377234009633447,entertainment,3.22
374930071163758,home,30.25
4509142395811241,health_fitness,39.85
2266735643685262,travel,78.9
6011999606625827,personal_care,11.45
6534628260579800,misc,46.99
213193596103206,travel,484.51
213112402583773,personal_care,38.51
349612764943496,personal_care,76.46
4334230547694630,entertainment,27.68
2712209726293386,home,18.7
3518234918950662,health_fitness,64.12
6511349151405438,kids_pets,12.14
3502088871723054,misc,383.54
4149238353975790,food_dining,58.12
4469777115158234880,kids_pets,21.66
6011893664860915,personal_care,12.52
180048185037117,shopping,201.14
4683520018489354,entertainment,54.65
5104807169438134,shopping,2.47
4716561796955522,personal_care,23.92
4509142395811241,travel,1.46
30561214688470,health_fitness,21.89
374930071163758,shopping,17.92
4481131401752,home,33.15
6011893664860915,shopping,295.19
3518758680062249,kids_pets,174.99
3558881852140592,personal_care,19.56
2266735643685262,food_dining,8.29
349612764943496,kids_pets,50.91
2720433095629877,kids_pets,172.0
6534628260579800,shopping,8.54
3583793405872580,entertainment,1.12
3553629419254918,kids_pets,1.81
4642894980163,shopping,4.51
30273037698427,shopping,14.4
213112402583773,home,14.35
676372984911,home,3.84
3598215285024754,shopping,8.91
630412733309,home,21.96
374930071163758,health_fitness,122.48
6011893664860915,kids_pets,59.48
2248735346244816,food_dining,17.45
4716561796955522,personal_care,19.27
3501509250702469,entertainment,61.02
571465035400,health_fitness,77.71
2266735643685262,home,20.79
213178850083780,entertainment,69.37
4642255475285942,personal_care,52.34
4334230547694630,entertainment,45.59
4642255475285942,shopping,7.09
2720433095629877,kids_pets,18.48
3502088871723054,kids_pets,57.4
630423337322,food_dining,108.92
30273037698427,kids_pets,55.34
4512828414983801773,shopping,8.82
4716561796955522,home,168.06
630423337322,home,16.48
38859492057661,home,30.7
3583793405872580,shopping,8.95
5559857416065248,home,35.14
4707867759656333,kids_pets,13.97
4265776278887457,health_fitness,53.73
2356276337669917,misc,2.37
2703186189652095,travel,483.5
180042946491150,shopping,4.06
5559857416065248,entertainment,4.82
3547560454237873,health_fitness,5.06
2712209726293386,entertainment,48.51
6011492816282597,misc,7.19
180042946491150,food_dining,15.76
180094608895855,personal_care,14.8
180042946491150,grocery,79.81
3514865930894695,shopping,3.16
4334230547694630,grocery,104.77
3536918668124647,grocery,83.4
4716561796955522,grocery,338.6
571365235126,gas_transport,67.65
630441765090,misc,9.13
676372984911,grocery,73.41
4481131401752,misc,80.69
4512828414983801773,grocery,128.1
571465035400,misc,35.36
3514865930894695,misc,3.92
4956828990005111019,grocery,22.34
2356276337669917,grocery,107.48
4922710831011201,misc,2.79
4469777115158234880,gas_transport,64.65
376028110684021,grocery,49.43
4265776278887457,misc,2.3
630441765090,misc,2.53
213126662687660,grocery,28.51
377234009633447,gas_transport,43.88
3518758680062249,grocery,77.54
4265776278887457,grocery,120.92
5559857416065248,grocery,132.52
3598215285024754,grocery,66.12
4512828414983801773,gas_transport,47.82
4198470814557,gas_transport,54.46
375534208663984,gas_transport,68.85
374125201044065,entertainment,33.25
6011360759745864,gas_transport,69.56
676372984911,grocery,86.1
30404291151692,grocery,202.72
4265776278887457,grocery,149.56
30273037698427,gas_transport,51.99
4198470814557,grocery,88.19
180067784565096,grocery,101.21
3501509250702469,gas_transport,88.78
2348245054386329,shopping,3.16
3558881852140592,grocery,130.35
630423337322,grocery,101.74
3502088871723054,grocery,45.38
4260059589824237,entertainment,5.66
180042946491150,misc,6.53
4716561796955522,grocery,349.96
4642255475285942,gas_transport,65.83
4509142395811241,grocery,160.18
3518234918950662,grocery,195.13
30404291151692,misc,283.38
30074693890476,misc,31.72
4642255475285942,grocery,94.64
213141712584544,grocery,60.13
4423489490781412,shopping,25.16
4716561796955522,grocery,358.24
374125201044065,grocery,94.28
343464013864032,grocery,98.41
4707867759656333,misc,3.42
3558881852140592,shopping,141.84
2248735346244816,shopping,414.14
4716561796955522,shopping,859.12
2348245054386329,gas_transport,72.92
30487648872433,shopping,13.32
3511058278399773,shopping,3.25
3536918668124647,grocery,77.95
374125201044065,entertainment,15.8
4509142395811241,grocery,32.18
4149238353975790,grocery,98.97
3514865930894695,misc,2.08
6011360759745864,food_dining,35.47
5559857416065248,grocery,168.3
38859492057661,shopping,6.2
6011999606625827,shopping,8.71
4512828414983801773,misc,65.26
3577578023716568,gas_transport,75.15
676372984911,grocery,135.78
2720433095629877,gas_transport,64.53
4334230547694630,shopping,4.59
5456776410929288,shopping,7.66
30273037698427,grocery,26.98
213193596103206,shopping,90.84
4509142395811241,shopping,24.37
213112402583773,grocery,64.0
377234009633447,misc,313.65
374125201044065,gas_transport,60.75
3514865930894695,shopping,7.49
630441765090,gas_transport,86.87
4265776278887457,gas_transport,37.97
180067784565096,grocery,111.18
213178850083780,shopping,121.16
2712209726293386,misc,11.05
6011893664860915,misc,13.81
4428780983793657331,misc,65.93
349612764943496,grocery,102.68
6511349151405438,gas_transport,56.77
4956828990005111019,grocery,30.66
3577578023716568,misc,4.21
4512828414983801773,grocery,78.8
3598215285024754,gas_transport,63.44
30487648872433,misc,1.86
4642255475285942,grocery,101.16
3547560454237873,gas_transport,59.56
676372984911,gas_transport,88.19
6593250708747804,grocery,58.98
180067784565096,misc,16.3
639046421587,grocery,94.01
4789911625179723,misc,113.03
6511349151405438,misc,1.8
374125201044065,gas_transport,69.71
2266735643685262,grocery,44.29
377234009633447,grocery,124.2
3583793405872580,misc,6.09
3598215285024754,grocery,169.19
2356276337669917,grocery,104.93
2720830304681674,grocery,60.73
180048185037117,grocery,75.13
6011893664860915,grocery,214.34
180067784565096,misc,2.29
4265776278887457,shopping,48.18
4981132848794,misc,2.19
180048185037117,grocery,44.54
2266735643685262,misc,131.47
374930071163758,gas_transport,83.56
4707867759656333,misc,1.37
4198470814557,gas_transport,50.32
4198470814557,gas_transport,49.78
3577578023716568,misc,23.52
3598215285024754,misc,246.39
6534628260579800,grocery,31.03
3514865930894695,shopping,151.39
3514865930894695,shopping,13.02
2305336922781618,gas_transport,89.11
213178850083780,misc,32.8
571365235126,grocery,126.41
376028110684021,grocery,99.43
3514865930894695,gas_transport,44.83
5456776410929288,grocery,21.88
343464013864032,gas_transport,58.73
30273037698427,gas_transport,86.35
3501509250702469,grocery,62.65
3518758680062249,grocery,54.0
6011893664860915,grocery,37.19
4767265376804500,shopping,69.3
3511058278399773,shopping,8.75
213112402583773,gas_transport,59.36
2720830304681674,grocery,209.74
4683520018489354,gas_transport,68.84
3525668150756629,misc,114.17
676372984911,grocery,64.83
180067784565096,gas_transport,63.29
4789911625179723,grocery,31.19
30487648872433,grocery,137.56
3547560454237873,shopping,3.25
374125201044065,shopping,366.16
3514865930894695,shopping,7.01
3568736585751727,misc,50.04
571465035400,grocery,127.78
4981132848794,gas_transport,77.77
2348245054386329,misc,63.96
4683520018489354,misc,1.92
3553629419254918,gas_transport,42.48
4599735407877245080,food_dining,127.56
3583793405872580,gas_transport,58.15
30074693890476,misc,11.49
3536918668124647,grocery,47.25
6011860238257910,shopping,93.45
4642255475285942,grocery,140.11
6534628260579800,gas_transport,46.78
3534093764340240,misc,3.31
2235613922823698,grocery,91.79
571365235126,gas_transport,48.09
3502088871723054,gas_transport,49.45
2248735346244816,shopping,7.81
180042946491150,grocery,61.11
6011860238257910,shopping,4.04
3502088871723054,grocery,49.23
3558881852140592,gas_transport,73.13
30487648872433,misc,298.68
375534208663984,misc,32.79
374930071163758,gas_transport,75.92
4334230547694630,shopping,37.99
2266735643685262,grocery,104.66
343464013864032,shopping,7.77
3502088871723054,grocery,45.19
630441765090,shopping,2.6
2305336922781618,gas_transport,41.36
30404291151692,grocery,36.24
5559857416065248,shopping,5.59
4512828414983801773,misc,82.47
4683520018489354,grocery,80.83
2266735643685262,gas_transport,51.44
4707867759656333,gas_transport,53.94
4642255475285942,gas_transport,64.47
4149238353975790,grocery,97.26
5559857416065248,shopping,9.24
4642255475285942,gas_transport,44.68
3553629419254918,grocery,123.8
343464013864032,food_dining,87.24
3518234918950662,misc,93.77
4956828990005111019,grocery,64.36
676372984911,misc,19.97
341283058448499,shopping,2.82
343464013864032,grocery,71.95
30273037698427,gas_transport,48.59
4469777115158234880,grocery,44.15
3518758680062249,misc,11.14
374125201044065,grocery,76.52
4433091568498503,entertainment,34.77
180067784565096,shopping,10.97
571465035400,grocery,47.55
3565423334076143,misc,542.39
4334230547694630,shopping,5.17
343464013864032,grocery,90.11
3577578023716568,grocery,178.57
4767265376804500,gas_transport,59.43
4956828990005111019,misc,56.59
180048185037117,grocery,76.26
2305336922781618,shopping,31.95
377234009633447,misc,8.37
213141712584544,misc,38.3
5559857416065248,shopping,4.31
3592325941359225,grocery,93.95
3568736585751727,gas_transport,71.95
6011360759745864,entertainment,4.73
3501509250702469,grocery,51.88
5559857416065248,grocery,153.92
4789911625179723,gas_transport,70.66
6011999606625827,food_dining,129.95
30273037698427,gas_transport,74.85
213141712584544,misc,8.17
5456776410929288,grocery,59.7
571365235126,grocery,121.58
30011465039817,misc,1.84
3518758680062249,misc,2.92
2248735346244816,grocery,98.45
4642894980163,grocery,38.05
30561214688470,gas_transport,54.38
4509142395811241,misc,3.64
630441765090,shopping,456.14
4956828990005111019,gas_transport,81.44
4707867759656333,misc,1232.3
6511349151405438,gas_transport,67.26
3598215285024754,grocery,200.6
3577578023716568,grocery,99.63
6534628260579800,gas_transport,59.38
2266735643685262,grocery,58.99
180094608895855,grocery,123.6
3547560454237873,shopping,5.04
5456776410929288,gas_transport,46.74
30487648872433,shopping,720.36
4423489490781412,gas_transport,51.82
3583793405872580,gas_transport,57.02
213141712584544,grocery,177.75
2248735346244816,gas_transport,59.81
4433091568498503,grocery,94.77
4428780983793657331,gas_transport,79.56
4642255475285942,gas_transport,70.56
571365235126,gas_transport,55.79
4149238353975790,shopping,122.93
630423337322,gas_transport,77.71
6534628260579800,grocery,39.73
4334230547694630,gas_transport,59.18
630441765090,grocery,95.56
3565423334076143,gas_transport,49.62
4509142395811241,shopping,8.32
6011999606625827,shopping,338.71
375534208663984,grocery,61.95
6011999606625827,grocery,87.96
3511058278399773,shopping,8.77
4642894980163,misc,170.22
2703186189652095,grocery,47.01
4110266553600176127,grocery,122.23
3525668150756629,shopping,141.9
4428780983793657331,gas_transport,76.05
4225990116481262579,grocery,107.42
2305336922781618,misc,4.94
4198470814557,misc,1.86
